,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
749354,3705,3741,4,966281274,M,45,7,30076,Badlands (1973),Crime|Drama,False
692581,48,2574,3,978147458,M,25,4,92107,"Out-of-Towners, The (1999)",Comedy,False
715823,4808,1438,3,962946931,M,35,0,96707-1321,Dante's Peak (1997),Action|Thriller,False
346886,4042,1380,3,965558555,M,35,15,94002,Grease (1978),Comedy|Musical|Romance,False
790497,877,550,3,975271762,M,25,0,90631,Threesome (1994),Comedy|Romance,False
855037,3808,2524,1,965964313,M,25,7,60010,"Towering Inferno, The (1974)",Action|Drama,False
618929,4169,1092,3,975805023,M,50,0,66048,Basic Instinct (1992),Mystery|Thriller,False
217367,5671,1036,5,958701927,M,25,1,02146,Die Hard (1988),Action|Thriller,False
88413,2165,1259,3,974617221,M,25,7,32836,Stand by Me (1986),Adventure|Comedy|Drama,False
981621,476,1646,4,976223143,M,35,0,55127,Rocket Man (1997),Comedy,False
219399,393,1387,1,976297961,M,35,17,55402,Jaws (1975),Action|Horror,False
460642,4227,186,1,965324617,M,25,19,11414-2520,Nine Months (1995),Comedy,False
237406,1203,41,4,998230195,F,25,1,06417,Richard III (1995),Drama|War,False
514080,3391,1203,5,967569816,M,18,4,48135,12 Angry Men (1957),Drama,False
958146,1164,306,5,974861299,F,25,19,90020,Three Colors: Red (1994),Drama,False
965317,3311,426,2,967956473,M,25,4,90039,Body Snatchers (1993),Horror|Sci-Fi|Thriller,False
942250,5362,1940,2,960514568,M,35,13,63130,Gentleman's Agreement (1947),Drama,False
134032,1516,1198,5,974748531,F,25,12,53154,Raiders of the Lost Ark (1981),Action|Adventure,False
15282,3768,2918,5,966066209,M,25,4,86314,Ferris Bueller's Day Off (1986),Comedy,False
83542,887,1610,3,975257791,F,56,16,55345,"Hunt for Red October, The (1990)",Action|Thriller,False
187110,4637,104,3,964031645,F,35,9,48302,Happy Gilmore (1996),Comedy,False
855326,1599,3412,2,974756791,M,25,0,92646,"Bear, The (1988)",Adventure,False
669710,5614,3633,3,959203915,M,25,0,12833,On Her Majesty's Secret Service (1969),Action,False
493462,5964,2405,4,956996905,M,18,5,97202,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
841953,594,1081,4,975900758,F,56,13,60076,Victor/Victoria (1982),Comedy|Musical,False
581325,5809,3070,5,957987029,M,25,7,37206,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,False
559709,4169,231,3,975804828,M,50,0,66048,Dumb & Dumber (1994),Comedy,False
936436,3240,2060,3,968350616,M,18,4,55403,BASEketball (1998),Comedy,False
974252,1609,2587,2,974742714,F,35,9,06830,Life (1999),Comedy,False
172721,2756,2006,4,973193212,M,18,4,97331,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
361485,3620,3155,2,967309303,M,25,7,94117,Anna and the King (1999),Drama|Romance,False
237658,392,2058,3,976306838,M,18,7,20037,"Negotiator, The (1998)",Action|Thriller,False
461637,2592,3037,3,973826651,M,50,7,80004-4448,Little Big Man (1970),Comedy|Drama|Western,False
711303,5623,1347,3,959093047,M,25,11,84109,"Nightmare on Elm Street, A (1984)",Horror,False
719416,5767,3052,5,958176229,M,25,2,75287,Dogma (1999),Comedy,False
86862,5847,902,4,957796362,F,18,4,02464,Breakfast at Tiffany's (1961),Drama|Romance,False
791526,1422,2463,3,975692602,M,35,17,55934,Ruthless People (1986),Comedy,False
277211,5039,3249,2,962512674,F,35,4,97068,"Hand That Rocks the Cradle, The (1992)",Thriller,False
387069,4089,2329,3,965455189,M,25,7,79416,American History X (1998),Drama,False
837480,193,3549,3,977020308,F,45,15,44106,Guys and Dolls (1955),Musical,False
982270,4832,3180,1,962898674,M,25,14,17857,Play it to the Bone (1999),Comedy|Drama,False
34869,4725,1566,3,963375540,M,35,5,96707-1321,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,False
102512,1054,589,5,975100266,M,1,10,75040,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
604514,198,1396,5,977092088,M,25,12,55108,Sneakers (1992),Crime|Drama|Sci-Fi,False
112108,3940,515,4,965694713,M,35,20,32708,"Remains of the Day, The (1993)",Drama,False
747129,343,2411,2,1033956087,F,35,3,55127,Rocky IV (1985),Action|Drama,False
607183,3808,500,4,965965835,M,25,7,60010,Mrs. Doubtfire (1993),Comedy,False
910889,1140,3742,4,974876369,F,45,2,73069,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,False
497180,2010,435,3,974677592,M,18,4,81520,Coneheads (1993),Comedy|Sci-Fi,False
482221,5264,344,2,961180991,M,18,4,15217,Ace Ventura: Pet Detective (1994),Comedy,False
565234,4387,342,5,965170714,F,18,4,63109,Muriel's Wedding (1994),Comedy|Romance,False
502536,3518,3591,3,967040885,F,18,7,11215,Mr. Mom (1983),Comedy|Drama,False
803893,1260,3836,4,1004038156,M,25,17,28262,Kelly's Heroes (1970),Action|Comedy|War,False
153461,4747,163,3,963242027,M,18,4,26201,Desperado (1995),Action|Romance|Thriller,False
942285,173,3736,5,980007690,M,25,0,45237,"Big Carnival, The (1951)",Drama,False
3780,3503,3408,3,1001714934,M,18,4,59715,Erin Brockovich (2000),Drama,False
145725,4183,2396,2,965329920,M,25,1,91730,Shakespeare in Love (1998),Comedy|Romance,False
321899,1836,357,4,974826193,M,25,0,10016,Four Weddings and a Funeral (1994),Comedy|Romance,False
215311,4505,1214,5,964993740,M,50,7,39648,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
32036,3436,1721,2,1037841244,M,35,0,98503,Titanic (1997),Drama|Romance,False
909009,1980,3350,4,974687577,M,35,7,06460,"Raisin in the Sun, A (1961)",Drama,False
192517,411,1291,4,978452402,F,45,1,43214,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
391231,4803,2699,3,962937709,F,25,16,45750,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
637733,4867,1614,3,962851013,M,25,16,04101,In & Out (1997),Comedy,False
507273,10,3309,3,979775054,F,35,1,95370,"Dog's Life, A (1920)",Comedy,False
74984,2124,1213,5,974647160,M,25,0,12306,GoodFellas (1990),Crime|Drama,False
46692,5723,2692,5,999112535,M,18,12,55057,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
820257,5344,1295,2,960675748,F,50,1,98177,"Unbearable Lightness of Being, The (1988)",Drama,False
104826,949,1690,3,975142195,M,50,17,96753,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
674038,3976,2348,5,965651162,F,25,0,44107,Sid and Nancy (1986),Drama,False
775311,3013,1381,3,1045690373,M,45,17,97124,Grease 2 (1982),Comedy|Musical|Romance,False
815016,2237,1183,5,974597287,F,35,6,14905,"English Patient, The (1996)",Drama|Romance|War,False
253159,1606,3081,3,974736358,F,35,3,55405,Sleepy Hollow (1999),Horror|Romance,False
33000,2015,745,4,974756876,M,18,4,01003,"Close Shave, A (1995)",Animation|Comedy|Thriller,False
816495,2231,2565,5,974603031,M,50,11,85726,"King and I, The (1956)",Musical,False
749954,5573,1212,2,959301248,F,35,1,14619,"Third Man, The (1949)",Mystery|Thriller,False
359382,3056,2702,2,970123983,M,25,18,10309,Summer of Sam (1999),Drama,False
704107,4861,3752,1,962828087,M,25,4,04309,"Me, Myself and Irene (2000)",Comedy,False
386895,2794,2329,4,972921565,M,25,2,20036,American History X (1998),Drama,False
684935,3836,1094,4,966186930,F,50,8,84770,"Crying Game, The (1992)",Drama|Romance|War,False
139103,5287,2359,5,961090020,M,25,8,85203,Waking Ned Devine (1998),Comedy,False
954469,1958,603,3,994387648,F,25,1,17055,"Bye Bye, Love (1995)",Comedy,False
75745,4906,1213,4,962744088,M,50,17,49506,GoodFellas (1990),Crime|Drama,False
693147,2223,2648,4,974600762,M,25,2,60123,Frankenstein (1931),Horror,False
121935,5570,1265,5,959309067,M,25,1,07666,Groundhog Day (1993),Comedy|Romance,False
681542,1181,2025,3,975202536,M,35,7,20716,Lolita (1997),Drama|Romance,False
179047,3464,356,5,967247100,F,25,14,78251,Forrest Gump (1994),Comedy|Romance|War,False
630115,3685,319,5,966862530,M,25,5,55100,Shallow Grave (1994),Thriller,False
177442,3067,1244,5,970003870,F,25,0,02148,Manhattan (1979),Comedy|Drama|Romance,False
711984,2907,3450,2,971818041,F,35,5,12345,Grumpy Old Men (1993),Comedy,False
255148,4381,377,3,965266971,M,25,4,65804,Speed (1994),Action|Romance|Thriller,False
933884,5492,2924,5,997173355,M,18,4,55104,Drunken Master (Zui quan) (1979),Action|Comedy,False
15032,2854,2918,5,972532345,F,18,4,64151,Ferris Bueller's Day Off (1986),Comedy,False
892463,1105,3326,3,983197535,M,35,6,48105,What Planet Are You From? (2000),Comedy|Sci-Fi,False
567722,934,3146,1,975185107,F,35,7,97401,Deuce Bigalow: Male Gigolo (1999),Comedy,False
964854,4048,1008,5,965508972,F,35,1,89431,"Davy Crockett, King of the Wild Frontier (1955)",Western,False
855425,5138,3412,2,962061441,M,25,17,35205,"Bear, The (1988)",Adventure,False
561761,1427,1288,3,974842280,M,25,12,21401,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
869288,2168,2356,3,982359750,M,1,10,60202,Celebrity (1998),Comedy,False
651668,1312,2985,2,974781644,M,25,14,60153,Robocop (1987),Action|Crime|Sci-Fi,False
132951,3717,736,4,967228367,M,35,17,94533,Twister (1996),Action|Adventure|Romance|Thriller,False
549424,4386,1234,5,965232559,M,25,5,74055,"Sting, The (1973)",Comedy|Crime,False
75579,4305,1213,5,965264698,F,45,17,27616,GoodFellas (1990),Crime|Drama,False
285389,5198,2959,3,961688365,F,18,4,55118,Fight Club (1999),Drama,False
156175,2523,1090,4,974064107,M,25,17,49423,Platoon (1986),Drama|War,False
629238,3658,1779,1,966446449,F,25,7,07090,Sphere (1998),Adventure|Sci-Fi|Thriller,False
641631,3469,1206,5,967232765,M,45,17,02176,"Clockwork Orange, A (1971)",Sci-Fi,False
617137,1694,2391,4,974709521,M,25,12,98116,"Simple Plan, A (1998)",Crime|Thriller,False
286202,4173,1722,4,966657783,F,18,11,29063,Tomorrow Never Dies (1997),Action|Romance|Thriller,False
682037,2240,3698,4,974597084,M,45,12,64117,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
305618,1195,2683,5,974848167,F,1,10,13907,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
29181,829,1097,5,975367801,M,1,19,53711,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
105099,3308,1690,3,968001392,F,18,20,15701-1348,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
697335,524,2338,1,976166907,M,18,0,91320,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,False
285721,970,1722,4,975978104,M,25,0,27615,Tomorrow Never Dies (1997),Action|Romance|Thriller,False
112825,4808,442,3,962936262,M,35,0,96707-1321,Demolition Man (1993),Action|Sci-Fi,False
379451,2445,2600,3,974217930,M,25,0,48104,eXistenZ (1999),Action|Sci-Fi|Thriller,False
201418,3726,733,4,966227784,M,25,17,92882,"Rock, The (1996)",Action|Adventure|Thriller,False
675256,5161,2422,1,961910850,M,25,4,30052,"Karate Kid III, The (1989)",Action|Adventure|Drama,False
910210,713,1951,5,975537779,M,35,7,79912,Oliver! (1968),Musical,False
307610,1285,994,5,974793717,M,35,4,98125,Big Night (1996),Drama,False
575527,3882,999,4,965826783,M,56,14,55337,2 Days in the Valley (1996),Crime,False
970584,5452,2022,3,959935650,M,35,6,10011,"Last Temptation of Christ, The (1988)",Drama,False
260713,5646,2716,5,958873410,M,18,4,96744,Ghostbusters (1984),Comedy|Horror,False
310270,3301,348,4,968215678,F,25,2,85719,Bullets Over Broadway (1994),Comedy,False
309513,2566,24,3,973964460,M,35,17,94022,Powder (1995),Drama|Sci-Fi,False
840680,1920,948,4,975126704,F,35,7,80122,Giant (1956),Drama,False
657576,689,168,3,975584339,F,50,0,48103,First Knight (1995),Action|Adventure|Drama|Romance,False
79573,2038,434,3,975250396,F,45,1,33301,Cliffhanger (1993),Action|Adventure|Crime,False
696051,2029,785,4,974683267,F,25,12,10011,Kingpin (1996),Comedy,False
451536,3469,317,4,967231030,M,45,17,02176,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,False
523872,2484,3174,5,974147331,M,45,5,31901,Man on the Moon (1999),Comedy|Drama,False
860441,716,2986,3,982881404,M,18,4,98188,Robocop 2 (1990),Action|Crime|Sci-Fi,False
40107,5502,2762,5,961018850,M,25,2,66044,"Sixth Sense, The (1999)",Thriller,False
760499,509,468,2,976206455,M,25,2,55125,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,False
786802,4089,1713,3,965456298,M,25,7,79416,Mouse Hunt (1997),Children's|Comedy,False
495768,1988,1031,4,974684356,F,25,1,85224,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,False
196561,2446,1580,3,974220646,M,18,7,10038,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
891129,3729,950,4,966576245,M,18,4,20037,"Thin Man, The (1934)",Mystery,False
661394,1425,2083,4,975455012,M,1,10,08872,"Muppet Christmas Carol, The (1992)",Children's|Musical,False
841231,308,1078,4,976484056,M,25,2,10025,Bananas (1971),Comedy|War,False
451520,3349,317,1,967752452,F,18,4,92054,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,False
929276,531,169,2,978974251,F,18,14,22206,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama,False
350219,2016,1573,5,974733605,F,56,2,20783,Face/Off (1997),Action|Sci-Fi|Thriller,False
531209,1639,1073,4,974713877,M,25,17,95405,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
398117,3683,1777,3,966522603,M,25,2,30606,"Wedding Singer, The (1998)",Comedy|Romance,False
26808,2478,527,4,974328794,M,50,1,37922,Schindler's List (1993),Drama|War,False
535818,148,2529,4,977333397,M,50,17,57747,Planet of the Apes (1968),Action|Sci-Fi,False
246763,3526,1909,4,967612798,M,35,2,62263-3004,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
601413,376,2763,5,980621620,M,35,1,80026,"Thomas Crown Affair, The (1999)",Action|Thriller,False
860469,1050,2986,1,974962955,M,25,1,97302,Robocop 2 (1990),Action|Crime|Sci-Fi,False
406957,5156,3751,4,963189641,M,18,14,10024,Chicken Run (2000),Animation|Children's|Comedy,False
691758,2231,2064,5,974598751,M,50,11,85726,Roger & Me (1989),Comedy|Documentary,False
237547,4995,41,5,968297879,M,50,20,55419,Richard III (1995),Drama|War,False
627057,5111,2553,4,962424644,M,35,2,78006,Village of the Damned (1960),Horror|Sci-Fi|Thriller,False
563417,331,3101,3,1000330663,M,25,7,55902,Fatal Attraction (1987),Thriller,False
169377,5925,780,2,957303049,F,25,0,90035-4444,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
789740,5198,472,2,961688772,F,18,4,55118,I'll Do Anything (1994),Comedy|Drama,False
498680,2900,370,4,971902319,M,18,12,95120,Naked Gun 33 1/3: The Final Insult (1994),Comedy,False
857481,1100,2408,1,974926763,M,25,0,60090,Cocoon: The Return (1988),Comedy|Sci-Fi,False
492243,2989,1967,4,970775135,M,35,12,97330,Labyrinth (1986),Adventure|Children's|Fantasy,False
985602,5472,537,1,959891454,M,35,1,27909,Sirens (1994),Comedy|Drama,False
943252,3989,3791,3,965602004,M,50,12,30030,Footloose (1984),Drama,False
975391,307,3090,5,976485949,M,50,16,90027,Matewan (1987),Drama,False
772681,4312,694,1,965506987,M,25,18,78757,"Substitute, The (1996)",Action,False
752082,3792,1306,3,966360137,M,25,6,68108,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,False
230893,5653,288,4,958971257,M,50,1,74105,Natural Born Killers (1994),Action|Thriller,False
34456,5121,3186,3,962237699,M,25,7,91608,"Girl, Interrupted (1999)",Drama,False
653601,1887,2993,3,974695664,M,56,15,92119,Thunderball (1965),Action,False
666045,5301,261,1,960976718,M,25,17,00693,Little Women (1994),Drama,False
333330,438,2082,2,976257087,M,18,11,53705,"Mighty Ducks, The (1992)",Children's|Comedy,False
836654,3766,2088,3,966080867,F,18,1,45458,Popeye (1980),Adventure|Comedy|Musical,False
679631,3773,546,2,966046128,M,35,6,50265,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,False
486080,5614,3701,3,959190853,M,25,0,12833,Alien Nation (1988),Crime|Drama|Sci-Fi,False
338902,5650,1947,4,958863473,F,35,12,91104,West Side Story (1961),Musical|Romance,False
855015,3292,2524,3,968099502,F,50,6,79410,"Towering Inferno, The (1974)",Action|Drama,False
666760,3099,2248,4,969594351,M,25,17,20910,Say Anything... (1989),Comedy|Drama|Romance,False
335392,2484,3753,5,974145542,M,45,5,31901,"Patriot, The (2000)",Action|Drama|War,False
20866,3056,2797,5,970125964,M,25,18,10309,Big (1988),Comedy|Fantasy,False
961194,3985,549,4,965620491,M,45,16,01880,Thirty-Two Short Films About Glenn Gould (1993),Documentary,False
393928,4480,223,5,965026074,M,25,0,94403,Clerks (1994),Comedy,False
231145,5317,1535,5,960906634,F,25,0,02138,Love! Valour! Compassion! (1997),Drama|Romance,False
877512,2125,239,3,977029231,M,35,3,46033,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,False
417926,1285,1307,5,975457561,M,35,4,98125,When Harry Met Sally... (1989),Comedy|Romance,False
588682,3493,3033,3,967038347,M,25,17,61350,Spaceballs (1987),Comedy|Sci-Fi,False
412540,3556,1584,5,966807810,M,25,17,03038,Contact (1997),Drama|Sci-Fi,False
49235,5070,260,3,962468456,M,25,2,55344,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
435716,4507,2137,5,964982791,M,18,4,61820,Charlotte's Web (1973),Animation|Children's,False
746836,1812,2410,1,975820602,F,25,12,48103,Rocky III (1982),Action|Drama,False
330314,5113,3508,3,971971335,M,25,0,55408,"Outlaw Josey Wales, The (1976)",Western,False
124676,148,2353,4,977333492,M,50,17,57747,Enemy of the State (1998),Action|Thriller,False
802637,4488,3062,4,965012338,M,35,7,72703,"Longest Day, The (1962)",Action|Drama|War,False
548352,3499,2108,2,967229638,M,25,3,77006,L.A. Story (1991),Comedy|Romance,False
345282,3989,2100,4,965601468,M,50,12,30030,Splash (1984),Comedy|Fantasy|Romance,False
692898,2886,1772,4,972151126,M,18,4,60073,Blues Brothers 2000 (1998),Action|Comedy|Musical,False
653554,1260,2993,4,974926789,M,25,17,28262,Thunderball (1965),Action,False
609912,48,1702,2,978065216,M,25,4,92107,Flubber (1997),Children's|Comedy|Fantasy,False
192282,2929,1615,4,971550730,M,18,2,60614,"Edge, The (1997)",Adventure|Thriller,False
902822,3320,2112,4,967922187,M,25,1,56082,Grand Canyon (1991),Crime|Drama,False
899570,5788,2787,3,958523106,M,25,0,92646,Cat's Eye (1985),Horror,False
971422,1447,2548,1,981017886,M,18,4,80521,"Rage: Carrie 2, The (1999)",Horror,False
131069,5550,1196,4,959465811,M,35,15,48187,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
712929,2010,173,1,974676900,M,18,4,81520,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
808365,2561,1297,4,973981992,M,25,15,06460,Real Genius (1985),Comedy,False
604770,1592,1396,4,974734957,M,35,7,50111,Sneakers (1992),Crime|Drama|Sci-Fi,False
946107,5831,2231,4,957889258,M,25,1,92120,Rounders (1998),Crime|Drama,False
848416,3792,1616,4,976802117,M,25,6,68108,"Peacemaker, The (1997)",Action|Thriller|War,False
982225,2888,3180,1,972063118,M,25,14,55438,Play it to the Bone (1999),Comedy|Drama,False
515522,3391,1204,4,970028678,M,18,4,48135,Lawrence of Arabia (1962),Adventure|War,False
906671,2116,1862,2,976155442,M,18,4,49546,Species II (1998),Horror|Sci-Fi,False
250059,3163,800,4,1007664429,M,18,15,95616,Lone Star (1996),Drama|Mystery,False
556971,1599,2710,5,974733118,M,25,0,92646,"Blair Witch Project, The (1999)",Horror,False
149395,4682,3809,3,965520964,M,25,7,05346,What About Bob? (1991),Comedy,False
75931,5561,1213,5,959374294,F,25,3,74075,GoodFellas (1990),Crime|Drama,False
525933,5368,3175,4,960495749,F,25,17,20120,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
250241,4887,800,4,962740049,M,18,2,19072,Lone Star (1996),Drama|Mystery,False
895842,413,3478,3,976287602,M,25,11,55409,"Bamba, La (1987)",Drama,False
932666,3410,2971,3,967430533,M,35,1,20653,All That Jazz (1979),Musical,False
310874,3371,1093,1,967663804,M,25,2,55405,"Doors, The (1991)",Drama|Musical,False
541894,4508,2968,5,964980167,M,25,20,15701,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
676514,4306,1499,3,965263858,M,45,7,67301,Anaconda (1997),Action|Adventure|Thriller,False
84219,3430,1610,3,967342550,F,45,1,15208,"Hunt for Red October, The (1990)",Action|Thriller,False
310324,4328,348,4,1014825170,M,50,3,75650,Bullets Over Broadway (1994),Comedy,False
412122,1767,1584,4,974703102,M,25,20,75205,Contact (1997),Drama|Sci-Fi,False
600807,1181,1883,3,974984810,M,35,7,20716,Bulworth (1998),Comedy,False
16454,3401,1035,5,980117264,M,35,7,76109,"Sound of Music, The (1965)",Musical,False
830906,1420,3271,3,974767612,M,18,4,01375,Of Mice and Men (1992),Drama,False
363859,2010,1488,2,974678015,M,18,4,81520,"Devil's Own, The (1997)",Action|Drama|Thriller|War,False
927135,5433,1858,3,960048609,F,35,17,45014,Mr. Nice Guy (1997),Action|Comedy,False
14719,1422,2918,3,975692479,M,35,17,55934,Ferris Bueller's Day Off (1986),Comedy,False
525895,5236,3175,3,961446148,M,25,14,46268,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
674428,4658,940,1,963966946,M,25,4,99163,"Adventures of Robin Hood, The (1938)",Action|Adventure,False
400747,4721,3160,5,963375226,M,35,11,95405,Magnolia (1999),Drama,False
998516,3821,702,4,965944941,M,25,20,44313,Faces (1968),Drama,False
549102,2383,1234,4,974418688,F,25,14,95125,"Sting, The (1973)",Comedy|Crime,False
270799,3069,1921,5,970358397,M,18,4,97470,Pi (1998),Sci-Fi|Thriller,False
205504,1714,2470,3,974712056,M,25,17,43212,Crocodile Dundee (1986),Adventure|Comedy,False
910995,3821,3742,5,974758898,M,25,20,44313,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,False
306642,5459,2683,5,959911530,F,1,10,99016,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
464373,3171,904,5,968875920,F,50,3,10128,Rear Window (1954),Mystery|Thriller,False
883049,4957,516,3,962908507,M,25,2,48197,Renaissance Man (1994),Comedy|Drama|War,False
106100,4277,2852,4,967621846,M,35,16,98133,"Soldier's Story, A (1984)",Drama,False
676171,5553,1562,4,959455072,M,35,3,29425,Batman & Robin (1997),Action|Adventure|Crime,False
985804,1737,2900,2,974707505,M,35,20,46614,Monkey Shines (1988),Horror|Sci-Fi,False
557875,6025,2710,4,956730799,F,25,1,32607,"Blair Witch Project, The (1999)",Horror,False
36982,2030,783,3,974734297,M,25,4,77345,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,False
601746,2411,2763,2,974589373,F,35,14,01536,"Thomas Crown Affair, The (1999)",Action|Thriller,False
113998,5981,265,3,956931428,M,35,7,01776,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
121689,4942,1265,4,962643657,M,45,12,40515,Groundhog Day (1993),Comedy|Romance,False
343098,3825,912,5,965938696,M,18,1,06279,Casablanca (1942),Drama|Romance|War,False
876601,1069,991,4,974944046,M,25,20,98105,Michael Collins (1996),Drama|War,False
536390,3096,2529,4,969642580,F,45,3,38028,Planet of the Apes (1968),Action|Sci-Fi,False
639233,2857,2287,3,972508690,M,25,0,10469,Them! (1954),Sci-Fi|Thriller|War,False
59393,293,1246,5,976652270,M,56,1,55337-4056,Dead Poets Society (1989),Drama,False
394482,1934,3298,3,974689756,M,25,17,95014,Boiler Room (2000),Drama,False
82489,2500,3035,4,974087518,M,56,1,29672,Mister Roberts (1955),Comedy|Drama|War,False
862082,5558,2846,2,959391467,M,1,10,02446,"Adventures of Milo and Otis, The (1986)",Children's,False
490480,4079,858,5,965442620,M,35,17,26505,"Godfather, The (1972)",Action|Crime|Drama,False
297562,3885,1089,5,967650095,M,25,12,92728,Reservoir Dogs (1992),Crime|Thriller,False
426328,806,1256,5,975394286,M,35,0,34990,Duck Soup (1933),Comedy|War,False
338025,1645,1007,3,974979757,F,18,9,62225,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,False
961020,550,3813,3,976169951,M,45,8,21559,Interiors (1978),Drama,False
701783,4725,2296,3,963379158,M,35,5,96707-1321,"Night at the Roxbury, A (1998)",Comedy,False
849541,3281,3697,3,968168728,M,25,17,79705,Predator 2 (1990),Action|Sci-Fi|Thriller,False
763083,1151,719,2,974867751,M,25,15,46805,Multiplicity (1996),Comedy,False
348443,2264,3565,3,974580753,F,45,7,37877,Where the Heart Is (2000),Comedy|Drama,False
599208,2955,3535,3,971204817,M,35,14,92025,American Psycho (2000),Comedy|Horror|Thriller,False
63556,1570,648,3,974738166,M,18,17,75093,Mission: Impossible (1996),Action|Adventure|Mystery,False
530979,587,1073,4,975946593,M,25,20,92649,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
284628,2116,2959,5,974648826,M,18,4,49546,Fight Club (1999),Drama,False
882594,1714,514,3,974707434,M,25,17,43212,"Ref, The (1994)",Comedy,False
905610,2743,695,4,973223894,M,25,14,72601,True Crime (1995),Mystery|Thriller,False
244441,3213,1617,4,968518087,F,25,1,83705,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
345393,4510,2100,3,964989150,M,45,7,92503,Splash (1984),Comedy|Fantasy|Romance,False
556641,19,2710,3,978555360,M,1,10,48073,"Blair Witch Project, The (1999)",Horror,False
649326,712,2549,2,975602387,M,25,0,95136,Wing Commander (1999),Action|Sci-Fi,False
126117,157,2427,3,977247567,M,35,16,12866,"Thin Red Line, The (1998)",Action|Drama|War,False
588783,4021,3033,4,965520520,M,50,20,95236,Spaceballs (1987),Comedy|Sci-Fi,False
138637,1183,2359,4,974853472,M,35,19,94598,Waking Ned Devine (1998),Comedy,False
410988,2188,3253,5,974608165,F,18,19,60641,Wayne's World (1992),Comedy,False
912814,1261,3190,3,974821789,M,18,4,40205,Supernova (2000),Adventure|Sci-Fi,False
728501,4386,1222,5,965229194,M,25,5,74055,Full Metal Jacket (1987),Action|Drama|War,False
18811,5011,2687,4,962588576,M,18,4,64154,Tarzan (1999),Animation|Children's,False
994797,5795,1440,3,958149009,M,25,1,92688,Amos & Andrew (1993),Comedy,False
511514,1297,1200,3,975102655,M,25,7,92109,Aliens (1986),Action|Sci-Fi|Thriller|War,False
269201,4088,1635,4,965430779,M,25,3,77057,"Ice Storm, The (1997)",Drama,False
372449,1260,3246,5,987168394,M,25,17,28262,Malcolm X (1992),Drama,False
450554,2899,316,4,971921306,M,35,14,94133,Stargate (1994),Action|Adventure|Sci-Fi,False
483511,4318,923,5,965378747,M,25,5,02891,Citizen Kane (1941),Drama,False
652555,5623,2985,3,959093377,M,25,11,84109,Robocop (1987),Action|Crime|Sci-Fi,False
668737,2638,2253,1,980177042,M,25,14,06405,Toys (1992),Action|Comedy|Fantasy,False
268078,2541,2291,2,974048336,F,35,5,49424,Edward Scissorhands (1990),Drama|Romance,False
397668,608,1777,3,975866259,M,18,4,18011,"Wedding Singer, The (1998)",Comedy|Romance,False
